year,quarter,segment,flow,split_type,split_value,count_value,pct_value
2024,3,Technology,incoming,gender,Women,,
2024,3,Technology,incoming,appointment,Internal,,
2024,3,Technology,incoming,appointment,External,,
2024,3,Technology,incoming,first_timer,Yes,,
2024,3,Technology,incoming,first_timer,No,,
2024,3,Technology,outgoing,gender,Men,,
2024,3,Technology,outgoing,gender,Women,,
2024,3,Technology,outgoing,appointment,Internal,,
2024,3,Technology,outgoing,appointment,External,,
2024,3,Technology,outgoing,first_timer,Yes,,
2024,3,Technology,outgoing,first_timer,No,,
2024,4,Global,incoming,gender,Men,26,83.9
2024,4,Global,incoming,gender,Women,5,16.1
2024,4,Global,incoming,appointment,Internal,20,64.5
2024,4,Global,incoming,appointment,External,11,35.5
2024,4,Global,incoming,first_timer,Yes,26,83.9
2024,4,Global,incoming,first_timer,No,5,16.1
2024,4,Global,outgoing,gender,Men,35,94.6
2024,4,Global,outgoing,gender,Women,2,5.4
2024,4,Global,outgoing,appointment,Internal,28,75.7
2024,4,Global,outgoing,appointment,External,9,24.3
2024,4,Global,outgoing,first_timer,Yes,32,86.5
2024,4,Global,outgoing,first_timer,No,5,13.5
2024,4,Consumer,incoming,gender,Men,,
2024,4,Consumer,incoming,gender,Women,,
2024,4,Consumer,incoming,appointment,Internal,,
2024,4,Consumer,incoming,appointment,External,,
2024,4,Consumer,incoming,first_timer,Yes,,
2024,4,Consumer,incoming,first_timer,No,,
2024,4,Consumer,outgoing,gender,Men,,
2024,4,Consumer,outgoing,gender,Women,,
2024,4,Consumer,outgoing,appointment,Internal,,
2024,4,Consumer,outgoing,appointment,External,,
2024,4,Consumer,outgoing,first_timer,Yes,,
2024,4,Consumer,outgoing,first_timer,No,,
2024,4,Financial Services,incoming,gender,Men,,
2024,4,Financial Services,incoming,gender,Women,,
2024,4,Financial Services,incoming,appointment,Internal,,
2024,4,Financial Services,incoming,appointment,External,,
2024,4,Financial Services,incoming,first_timer,Yes,,
2024,4,Financial Services,incoming,first_timer,No,,
2024,4,Financial Services,outgoing,gender,Men,,
2024,4,Financial Services,outgoing,gender,Women,,
2024,4,Financial Services,outgoing,appointment,Internal,,
2024,4,Financial Services,outgoing,appointment,External,,
2024,4,Financial Services,outgoing,first_timer,Yes,,
2024,4,Financial Services,outgoing,first_timer,No,,
2024,4,Healthcare,incoming,gender,Men,,
2024,4,Healthcare,incoming,gender,Women,,
2024,4,Healthcare,incoming,appointment,Internal,,
2024,4,Healthcare,incoming,appointment,External,,
2024,4,Healthcare,incoming,first_timer,Yes,,
2024,4,Healthcare,incoming,first_timer,No,,
2024,4,Healthcare,outgoing,gender,Men,,
2024,4,Healthcare,outgoing,gender,Women,,
2024,4,Healthcare,outgoing,appointment,Internal,,
2024,4,Healthcare,outgoing,appointment,External,,
2024,4,Healthcare,outgoing,first_timer,Yes,,
2024,4,Healthcare,outgoing,first_timer,No,,
2024,4,Industrial,incoming,gender,Men,,
2024,4,Industrial,incoming,gender,Women,,
2024,4,Industrial,incoming,appointment,Internal,,
2024,4,Industrial,incoming,appointment,External,,
2024,4,Industrial,incoming,first_timer,Yes,,
2024,4,Industrial,incoming,first_timer,No,,
2024,4,Industrial,outgoing,gender,Men,,
2024,4,Industrial,outgoing,gender,Women,,
2024,4,Industrial,outgoing,appointment,Internal,,
2024,4,Industrial,outgoing,appointment,External,,
2024,4,Industrial,outgoing,first_timer,Yes,,
2024,4,Industrial,outgoing,first_timer,No,,
2024,4,Technology,incoming,gender,Men,,
2024,4,Technology,incoming,gender,Women,,
2024,4,Technology,incoming,appointment,Internal,,
2024,4,Technology,incoming,appointment,External,,
2024,4,Technology,incoming,first_timer,Yes,,
2024,4,Technology,incoming,first_timer,No,,
2024,4,Technology,outgoing,gender,Men,,
2024,4,Technology,outgoing,gender,Women,,
2024,4,Technology,outgoing,appointment,Internal,,
2024,4,Technology,outgoing,appointment,External,,
2024,4,Technology,outgoing,first_timer,Yes,,
2024,4,Technology,outgoing,first_timer,No,,
2025,1,Global,incoming,gender,Men,48,88.9
2025,1,Global,incoming,gender,Women,6,11.1
2025,1,Global,incoming,appointment,Internal,39,72.2
2025,1,Global,incoming,appointment,External,15,27.8
2025,1,Global,incoming,first_timer,Yes,45,83.3
2025,1,Global,incoming,first_timer,No,9,16.7
2025,1,Global,outgoing,gender,Men,54,98.2
2025,1,Global,outgoing,gender,Women,1,1.8
2025,1,Global,outgoing,appointment,Internal,31,56.4
2025,1,Global,outgoing,appointment,External,24,43.6
2025,1,Global,outgoing,first_timer,Yes,44,80.0
2025,1,Global,outgoing,first_timer,No,11,20.0
2025,1,Consumer,incoming,gender,Men,,
2025,1,Consumer,incoming,gender,Women,,
2025,1,Consumer,incoming,appointment,Internal,,
2025,1,Consumer,incoming,appointment,External,,
2025,1,Consumer,incoming,first_timer,Yes,,
2025,1,Consumer,incoming,first_timer,No,,
2025,1,Consumer,outgoing,gender,Men,,
2025,1,Consumer,outgoing,gender,Women,,
2025,1,Consumer,outgoing,appointment,Internal,,
2025,1,Consumer,outgoing,appointment,External,,
2025,1,Consumer,outgoing,first_timer,Yes,,
2025,1,Consumer,outgoing,first_timer,No,,
2025,1,Financial Services,incoming,gender,Men,,
2025,1,Financial Services,incoming,gender,Women,,
2025,1,Financial Services,incoming,appointment,Internal,,
2025,1,Financial Services,incoming,appointment,External,,
2025,1,Financial Services,incoming,first_timer,Yes,,
2025,1,Financial Services,incoming,first_timer,No,,
2025,1,Financial Services,outgoing,gender,Men,,
2025,1,Financial Services,outgoing,gender,Women,,
2025,1,Financial Services,outgoing,appointment,Internal,,
2025,1,Financial Services,outgoing,appointment,External,,
2025,1,Financial Services,outgoing,first_timer,Yes,,
2025,1,Financial Services,outgoing,first_timer,No,,
2025,1,Healthcare,incoming,gender,Men,,
2025,1,Healthcare,incoming,gender,Women,,
2025,1,Healthcare,incoming,appointment,Internal,,
2025,1,Healthcare,incoming,appointment,External,,
2025,1,Healthcare,incoming,first_timer,Yes,,
2025,1,Healthcare,incoming,first_timer,No,,
2025,1,Healthcare,outgoing,gender,Men,,
2025,1,Healthcare,outgoing,gender,Women,,
2025,1,Healthcare,outgoing,appointment,Internal,,
2025,1,Healthcare,outgoing,appointment,External,,
2025,1,Healthcare,outgoing,first_timer,Yes,,
2025,1,Healthcare,outgoing,first_timer,No,,
2025,1,Industrial,incoming,gender,Men,,
2025,1,Industrial,incoming,gender,Women,,
2025,1,Industrial,incoming,appointment,Internal,,
2025,1,Industrial,incoming,appointment,External,,
2025,1,Industrial,incoming,first_timer,Yes,,
2025,1,Industrial,incoming,first_timer,No,,
2025,1,Industrial,outgoing,gender,Men,,
2025,1,Industrial,outgoing,gender,Women,,
2025,1,Industrial,outgoing,appointment,Internal,,
2025,1,Industrial,outgoing,appointment,External,,
2025,1,Industrial,outgoing,first_timer,Yes,,
2025,1,Industrial,outgoing,first_timer,No,,
2025,1,Technology,incoming,gender,Men,,
2025,1,Technology,incoming,gender,Women,,
2025,1,Technology,incoming,appointment,Internal,,
2025,1,Technology,incoming,appointment,External,,
2025,1,Technology,incoming,first_timer,Yes,,
2025,1,Technology,incoming,first_timer,No,,
2025,1,Technology,outgoing,gender,Men,,
2025,1,Technology,outgoing,gender,Women,,
2025,1,Technology,outgoing,appointment,Internal,,
2025,1,Technology,outgoing,appointment,External,,
2025,1,Technology,outgoing,first_timer,Yes,,
2025,1,Technology,outgoing,first_timer,No,,
2025,2,Global,incoming,gender,Men,67,93.1
2025,2,Global,incoming,gender,Women,5,6.9
2025,2,Global,incoming,appointment,Internal,59,81.9
2025,2,Global,incoming,appointment,External,13,18.1
2025,2,Global,incoming,first_timer,Yes,67,93.1
2025,2,Global,incoming,first_timer,No,5,6.9
2025,2,Global,outgoing,gender,Men,60,93.8
2025,2,Global,outgoing,gender,Women,4,6.2
2025,2,Global,outgoing,appointment,Internal,46,71.9
2025,2,Global,outgoing,appointment,External,18,28.1
2025,2,Global,outgoing,first_timer,Yes,58,90.6
2025,2,Global,outgoing,first_timer,No,6,9.4
2025,2,Consumer,incoming,gender,Men,,
2025,2,Consumer,incoming,gender,Women,,
2025,2,Consumer,incoming,appointment,Internal,,
2025,2,Consumer,incoming,appointment,External,,
2025,2,Consumer,incoming,first_timer,Yes,,
2025,2,Consumer,incoming,first_timer,No,,
2025,2,Consumer,outgoing,gender,Men,,
2025,2,Consumer,outgoing,gender,Women,,
2025,2,Consumer,outgoing,appointment,Internal,,
2025,2,Consumer,outgoing,appointment,External,,
2025,2,Consumer,outgoing,first_timer,Yes,,
2025,2,Consumer,outgoing,first_timer,No,,
2025,2,Financial Services,incoming,gender,Men,,
2025,2,Financial Services,incoming,gender,Women,,
2025,2,Financial Services,incoming,appointment,Internal,,
2025,2,Financial Services,incoming,appointment,External,,
2025,2,Financial Services,incoming,first_timer,Yes,,
2025,2,Financial Services,incoming,first_timer,No,,
2025,2,Financial Services,outgoing,gender,Men,,
2025,2,Financial Services,outgoing,gender,Women,,
2025,2,Financial Services,outgoing,appointment,Internal,,
2025,2,Financial Services,outgoing,appointment,External,,
2025,2,Financial Services,outgoing,first_timer,Yes,,
2025,2,Financial Services,outgoing,first_timer,No,,
2025,2,Healthcare,incoming,gender,Men,,
2025,2,Healthcare,incoming,gender,Women,,
2025,2,Healthcare,incoming,appointment,Internal,,
2025,2,Healthcare,incoming,appointment,External,,
2025,2,Healthcare,incoming,first_timer,Yes,,
2025,2,Healthcare,incoming,first_timer,No,,
2025,2,Healthcare,outgoing,gender,Men,,
2025,2,Healthcare,outgoing,gender,Women,,
2025,2,Healthcare,outgoing,appointment,Internal,,
2025,2,Healthcare,outgoing,appointment,External,,
2025,2,Healthcare,outgoing,first_timer,Yes,,
2025,2,Healthcare,outgoing,first_timer,No,,
2025,2,Industrial,incoming,gender,Men,,
2025,2,Industrial,incoming,gender,Women,,
2025,2,Industrial,incoming,appointment,Internal,,
2025,2,Industrial,incoming,appointment,External,,
2025,2,Industrial,incoming,first_timer,Yes,,
2025,2,Industrial,incoming,first_timer,No,,
2025,2,Industrial,outgoing,gender,Men,,
2025,2,Industrial,outgoing,gender,Women,,
2025,2,Industrial,outgoing,appointment,Internal,,
2025,2,Industrial,outgoing,appointment,External,,
2025,2,Industrial,outgoing,first_timer,Yes,,
2025,2,Industrial,outgoing,first_timer,No,,
2025,2,Technology,incoming,gender,Men,,
2025,2,Technology,incoming,gender,Women,,
2025,2,Technology,incoming,appointment,Internal,,
2025,2,Technology,incoming,appointment,External,,
2025,2,Technology,incoming,first_timer,Yes,,
2025,2,Technology,incoming,first_timer,No,,
2025,2,Technology,outgoing,gender,Men,,
2025,2,Technology,outgoing,gender,Women,,
2025,2,Technology,outgoing,appointment,Internal,,
2025,2,Technology,outgoing,appointment,External,,
2025,2,Technology,outgoing,first_timer,Yes,,
2025,2,Technology,outgoing,first_timer,No,,
2025,3,Global,incoming,gender,Men,46,92.0
2025,3,Global,incoming,gender,Women,4,8.0
2025,3,Global,incoming,appointment,Internal,28,56.0
2025,3,Global,incoming,appointment,External,22,44.0
2025,3,Global,incoming,first_timer,Yes,42,84.0
2025,3,Global,incoming,first_timer,No,8,16.0
2025,3,Global,outgoing,gender,Men,52,92.9
2025,3,Global,outgoing,gender,Women,4,7.1
2025,3,Global,outgoing,appointment,Internal,38,67.9
2025,3,Global,outgoing,appointment,External,18,32.1
2025,3,Global,outgoing,first_timer,Yes,47,83.9
2025,3,Global,outgoing,first_timer,No,9,16.1
2025,3,Consumer,incoming,gender,Men,,
2025,3,Consumer,incoming,gender,Women,,
2025,3,Consumer,incoming,appointment,Internal,,
2025,3,Consumer,incoming,appointment,External,,
2025,3,Consumer,incoming,first_timer,Yes,,
2025,3,Consumer,incoming,first_timer,No,,
2025,3,Consumer,outgoing,gender,Men,,
2025,3,Consumer,outgoing,gender,Women,,
2025,3,Consumer,outgoing,appointment,Internal,,
2025,3,Consumer,outgoing,appointment,External,,
2025,3,Consumer,outgoing,first_timer,Yes,,
2025,3,Consumer,outgoing,first_timer,No,,
2025,3,Financial Services,incoming,gender,Men,,
2025,3,Financial Services,incoming,gender,Women,,
2025,3,Financial Services,incoming,appointment,Internal,,
2025,3,Financial Services,incoming,appointment,External,,
2025,3,Financial Services,incoming,first_timer,Yes,,
2025,3,Financial Services,incoming,first_timer,No,,
2025,3,Financial Services,outgoing,gender,Men,,
2025,3,Financial Services,outgoing,gender,Women,,
2025,3,Financial Services,outgoing,appointment,Internal,,
2025,3,Financial Services,outgoing,appointment,External,,
2025,3,Financial Services,outgoing,first_timer,Yes,,
2025,3,Financial Services,outgoing,first_timer,No,,
2025,3,Healthcare,incoming,gender,Men,,
2025,3,Healthcare,incoming,gender,Women,,
2025,3,Healthcare,incoming,appointment,Internal,,
2025,3,Healthcare,incoming,appointment,External,,
2025,3,Healthcare,incoming,first_timer,Yes,,
2025,3,Healthcare,incoming,first_timer,No,,
2025,3,Healthcare,outgoing,gender,Men,,
2025,3,Healthcare,outgoing,gender,Women,,
2025,3,Healthcare,outgoing,appointment,Internal,,
2025,3,Healthcare,outgoing,appointment,External,,
2025,3,Healthcare,outgoing,first_timer,Yes,,
2025,3,Healthcare,outgoing,first_timer,No,,
2025,3,Industrial,incoming,gender,Men,,
2025,3,Industrial,incoming,gender,Women,,
2025,3,Industrial,incoming,appointment,Internal,,
2025,3,Industrial,incoming,appointment,External,,
2025,3,Industrial,incoming,first_timer,Yes,,
2025,3,Industrial,incoming,first_timer,No,,
2025,3,Industrial,outgoing,gender,Men,,
2025,3,Industrial,outgoing,gender,Women,,
2025,3,Industrial,outgoing,appointment,Internal,,
2025,3,Industrial,outgoing,appointment,External,,
2025,3,Industrial,outgoing,first_timer,Yes,,
2025,3,Industrial,outgoing,first_timer,No,,
2025,3,Technology,incoming,gender,Men,,
2025,3,Technology,incoming,gender,Women,,
2025,3,Technology,incoming,appointment,Internal,,
2025,3,Technology,incoming,appointment,External,,
2025,3,Technology,incoming,first_timer,Yes,,
2025,3,Technology,incoming,first_timer,No,,
2025,3,Technology,outgoing,gender,Men,,
2025,3,Technology,outgoing,gender,Women,,
2025,3,Technology,outgoing,appointment,Internal,,
2025,3,Technology,outgoing,appointment,External,,
2025,3,Technology,outgoing,first_timer,Yes,,
2025,3,Technology,outgoing,first_timer,No,,
2025,4,Global,incoming,gender,Men,33,89.2
2025,4,Global,incoming,gender,Women,4,10.9
2025,4,Global,incoming,appointment,Internal,19,51.4
2025,4,Global,incoming,appointment,External,18,48.6
2025,4,Global,incoming,first_timer,Yes,30,81.1
2025,4,Global,incoming,first_timer,No,7,18.9
2025,4,Global,outgoing,gender,Men,51,86.4
2025,4,Global,outgoing,gender,Women,8,13.6
2025,4,Global,outgoing,appointment,Internal,44,74.6
2025,4,Global,outgoing,appointment,External,15,25.4
2025,4,Global,outgoing,first_timer,Yes,52,88.1
2025,4,Global,outgoing,first_timer,No,7,11.9
2025,4,Consumer,incoming,gender,Men,,
2025,4,Consumer,incoming,gender,Women,,
2025,4,Consumer,incoming,appointment,Internal,,
2025,4,Consumer,incoming,appointment,External,,
2025,4,Consumer,incoming,first_timer,Yes,,
2025,4,Consumer,incoming,first_timer,No,,
2025,4,Consumer,outgoing,gender,Men,,
2025,4,Consumer,outgoing,gender,Women,,
2025,4,Consumer,outgoing,appointment,Internal,,
2025,4,Consumer,outgoing,appointment,External,,
2025,4,Consumer,outgoing,first_timer,Yes,,
2025,4,Consumer,outgoing,first_timer,No,,
2025,4,Financial Services,incoming,gender,Men,,
2025,4,Financial Services,incoming,gender,Women,,
2025,4,Financial Services,incoming,appointment,Internal,,
2025,4,Financial Services,incoming,appointment,External,,
2025,4,Financial Services,incoming,first_timer,Yes,,
2025,4,Financial Services,incoming,first_timer,No,,
2025,4,Financial Services,outgoing,gender,Men,,
2025,4,Financial Services,outgoing,gender,Women,,
2025,4,Financial Services,outgoing,appointment,Internal,,
2025,4,Financial Services,outgoing,appointment,External,,
2025,4,Financial Services,outgoing,first_timer,Yes,,
2025,4,Financial Services,outgoing,first_timer,No,,
2025,4,Healthcare,incoming,gender,Men,,
2025,4,Healthcare,incoming,gender,Women,,
2025,4,Healthcare,incoming,appointment,Internal,,
2025,4,Healthcare,incoming,appointment,External,,
2025,4,Healthcare,incoming,first_timer,Yes,,
2025,4,Healthcare,incoming,first_timer,No,,
2025,4,Healthcare,outgoing,gender,Men,,
2025,4,Healthcare,outgoing,gender,Women,,
2025,4,Healthcare,outgoing,appointment,Internal,,
2025,4,Healthcare,outgoing,appointment,External,,
2025,4,Healthcare,outgoing,first_timer,Yes,,
2025,4,Healthcare,outgoing,first_timer,No,,
2025,4,Industrial,incoming,gender,Men,,
2025,4,Industrial,incoming,gender,Women,,
2025,4,Industrial,incoming,appointment,Internal,,
2025,4,Industrial,incoming,appointment,External,,
2025,4,Industrial,incoming,first_timer,Yes,,
2025,4,Industrial,incoming,first_timer,No,,
2025,4,Industrial,outgoing,gender,Men,,
2025,4,Industrial,outgoing,gender,Women,,
2025,4,Industrial,outgoing,appointment,Internal,,
2025,4,Industrial,outgoing,appointment,External,,
2025,4,Industrial,outgoing,first_timer,Yes,,
2025,4,Industrial,outgoing,first_timer,No,,
2025,4,Technology,incoming,gender,Men,,
2025,4,Technology,incoming,gender,Women,,
2025,4,Technology,incoming,appointment,Internal,,
2025,4,Technology,incoming,appointment,External,,
2025,4,Technology,incoming,first_timer,Yes,,
2025,4,Technology,incoming,first_timer,No,,
2025,4,Technology,outgoing,gender,Men,,
2025,4,Technology,outgoing,gender,Women,,
2025,4,Technology,outgoing,appointment,Internal,,
2025,4,Technology,outgoing,appointment,External,,
2025,4,Technology,outgoing,first_timer,Yes,,
2025,4,Technology,outgoing,first_timer,No,,
